PLAYER_NAME,OVR,PROGRAM,TEAM,PRICE,AWA,BTK,BSK,PBK,PRC,POS_CB,POS_DT,POS_FB,POS_FS,POS_HB,POS_K,POS_LE,POS_LG,POS_LOLB,POS_LT,POS_MLB,POS_P,POS_QB,POS_RE,POS_RG,POS_ROLB,POS_RT,POS_SS,POS_TE,POS_WR,AWA SQUARED,BTK SQUARED,PBK SQUARED,TAK SQUARED,AGI SQUARED,SPD SQUARED,RT_PBK,HB_PBK,HB_BTK,TE_STR,WR_ACC,WR_CIT,LE_FMV,DT_BSH,DT_PRC,DT_TAK,RE_STR,LOLB_PUR,MLB_POW,MLB_PUR,CB_PRC,CB_MCV,FS_ZCV,K_KAC,P_KAC,Actual,Predicted,Discrepancy
Deacon Jones,94,NFL 100,Los Angeles Rams,238000,93.0,30.0,30.0,45.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8649.0,900.0,2025.0,8464.0,6400.0,6084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237999.9999999998,197272.58582909513,-40727.41417090467
Luke Kuechly,96,Team of the Year,Carolina Panthers,344000,97.0,10.0,10.0,35.0,97.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9409.0,100.0,1225.0,9025.0,7225.0,7744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,96.0,0.0,0.0,0.0,0.0,0.0,343999.9999999998,403461.0380743525,59461.03807435266
Jonathan Jones,95,Team of the Year,New England Patriots,266000,91.0,45.0,10.0,23.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281.0,2025.0,529.0,4900.0,6889.0,9216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,94.0,0.0,0.0,0.0,265999.99999999994,221238.9113455388,-44761.08865446114
Sean Taylor,95,Zero Chill,Washington Redskins,565000,89.0,61.0,35.0,45.0,89.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,3721.0,2025.0,7744.0,8649.0,8649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,564999.9999999995,212441.20723360073,-352558.7927663988
Deshaun Watson,95,NFL Playoffs,Houston Texans,291000,90.0,80.0,97.0,13.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8100.0,6400.0,169.0,576.0,8100.0,7396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290999.99999999977,267635.0046534993,-23364.99534650048
Alan Page,94,NFL 100,Minnesota Vikings,302000,91.0,50.0,16.0,45.0,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281.0,2500.0,2025.0,7921.0,5776.0,6724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,91.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302000.00000000023,173663.73694648765,-128336.26305351258
Za'Darius Smith,96,Team of the Year,Green Bay Packers,339000,96.0,10.0,10.0,35.0,96.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9216.0,100.0,1225.0,8100.0,5476.0,7056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338999.9999999998,329464.562299566,-9535.437700433831
Mecole Hardman,95,Team of the Year,Kansas City Chiefs,370000,90.0,83.0,24.0,27.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8100.0,6889.0,729.0,1225.0,8836.0,9409.0,0.0,0.0,0.0,0.0,95.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370000.0000000001,290103.87187457003,-79896.12812543008
Travis Kelce,95,NFL Playoffs,Kansas City Chiefs,282000,96.0,76.0,32.0,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9216.0,5776.0,4900.0,1225.0,7744.0,7396.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282000.0,373528.89675581665,91528.89675581665
Grady Jarrett,96,Team of the Year,Atlanta Falcons,339000,96.0,10.0,10.0,35.0,96.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216.0,100.0,1225.0,8100.0,5329.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,96.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338999.9999999998,338305.61281616753,-694.3871838322957
Everson Griffen,95,Team of the Year,Minnesota Vikings,251000,95.0,16.0,10.0,35.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9025.0,256.0,1225.0,8649.0,6400.0,7056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250999.99999999983,277124.81043767504,26124.810437675216
Michael Strahan,95,Ghosts of Madden - Past,New York Giants,305000,93.0,35.0,15.0,45.0,93.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8649.0,1225.0,2025.0,8281.0,6241.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305000.0,204512.3159405404,-100487.6840594596
Stephon Gilmore,95,NFL Playoffs,New England Patriots,286000,94.0,57.0,10.0,25.0,94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8836.0,3249.0,625.0,3481.0,8649.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,97.0,0.0,0.0,0.0,285999.9999999999,269480.9670714593,-16519.032928540604
Lawrence Taylor,94,NFL 100,New York Giants,400000,87.0,39.0,25.0,45.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7569.0,1521.0,2025.0,8100.0,7396.0,7744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0000000002,135953.2571230155,-264046.74287698464
Calais Campbell,96,Team of the Year,Jacksonville Jaguars,339000,97.0,10.0,10.0,35.0,97.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9409.0,100.0,1225.0,9025.0,6561.0,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338999.9999999998,343086.5921604265,4086.5921604266623
Danielle Hunter,95,NFL Playoffs,Minnesota Vikings,278000,93.0,14.0,10.0,35.0,93.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8649.0,196.0,1225.0,7744.0,7225.0,7569.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277999.9999999999,241512.6839172097,-36487.316082790174
Bo Jackson,95,Ghosts of Madden - Past,Oakland Raiders,350000,90.0,93.0,68.0,61.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100.0,8649.0,3721.0,1764.0,8464.0,9025.0,0.0,61.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0000000001,407747.0532089365,57747.053208936355
Ronnie Stanley,95,NFL Playoffs,Baltimore Ravens,270000,97.0,10.0,10.0,93.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9409.0,100.0,8649.0,441.0,5776.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269999.99999999977,257465.20275535563,-12534.797244644142
Jason Kelce,94,Zero Chill,Philadelphia Eagles,241000,96.0,10.0,10.0,87.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216.0,100.0,7569.0,2209.0,5476.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240999.99999999988,216982.16803176046,-24017.83196823942
Braden Smith,96,Team of the Year,Indianapolis Colts,344000,95.0,10.0,10.0,93.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9025.0,100.0,8649.0,2025.0,3969.0,4489.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343999.9999999998,296906.6587700457,-47093.34122995415
Geno Atkins,95,Team of the Year,Cincinnati Bengals,270000,95.0,10.0,10.0,35.0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9025.0,100.0,1225.0,7056.0,5184.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,95.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269999.99999999977,254475.99621049262,-15524.003789507144
Vita Vea,95,Out of Position,Tampa Bay Buccaneers,341000,83.0,96.0,10.0,45.0,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6889.0,9216.0,2025.0,6241.0,7396.0,7056.0,0.0,45.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341000.0000000003,201529.57963331667,-139470.42036668363
Antwaan Randle El,95,Legends,Pittsburgh Steelers,365000,94.0,90.0,82.0,42.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8836.0,8100.0,1764.0,625.0,9025.0,8464.0,0.0,0.0,0.0,0.0,93.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365000.00000000023,439758.585381609,74758.58538160875
Reggie White,94,NFL 100,Philadelphia Eagles,270000,92.0,35.0,15.0,45.0,92.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8464.0,1225.0,2025.0,8281.0,5184.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269999.99999999977,150380.92570269122,-119619.07429730854
Tarik Cohen,95,Team of the Year,Chicago Bears,251000,86.0,91.0,18.0,48.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7396.0,8281.0,2304.0,256.0,9409.0,8464.0,0.0,48.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250999.99999999983,185517.1803881957,-65482.81961180412
Zack Martin,96,Team of the Year,Dallas Cowboys,341000,92.0,10.0,10.0,94.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8464.0,100.0,8836.0,324.0,4225.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341000.0000000003,209367.76399918293,-131632.23600081736
Joe Montana,95,NFL 100,San Francisco 49ers,283000,94.0,67.0,74.0,19.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8836.0,4489.0,361.0,1089.0,6084.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282999.99999999994,228377.54153786929,-54622.45846213066
Mean Joe Greene,94,NFL 100,Pittsburgh Steelers,320000,88.0,39.0,39.0,45.0,88.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.0,1521.0,2025.0,8100.0,4900.0,5929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,88.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319999.9999999998,160378.56574257402,-159621.4342574258
Bruce Smith,95,Zero Chill,Buffalo Bills,268000,92.0,30.0,15.0,45.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8464.0,900.0,2025.0,8464.0,5476.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268000.0000000001,204943.29171130084,-63056.70828869927
Cory Littleton,95,Team of the Year,Los Angeles Rams,251000,94.0,21.0,10.0,35.0,94.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8836.0,441.0,1225.0,8836.0,7225.0,7569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,94.0,0.0,0.0,0.0,0.0,0.0,250999.99999999983,293254.6921124115,42254.69211241166
Ryan Jensen,96,Team of the Year,Tampa Bay Buccaneers,341000,98.0,10.0,10.0,95.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9604.0,100.0,9025.0,1444.0,4225.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341000.0000000003,302217.64165926474,-38782.35834073555
Michael Irvin,94,Harvest,Dallas Cowboys,217000,89.0,85.0,63.0,34.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7921.0,7225.0,1156.0,900.0,8464.0,8464.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217000.00000000017,241855.72485436464,24855.724854364467
Willie Lanier,94,NFL 100,Kansas City Chiefs,222000,93.0,32.0,32.0,45.0,93.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8649.0,1024.0,2025.0,8281.0,7396.0,7569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,91.0,0.0,0.0,0.0,0.0,0.0,222000.00000000012,180448.13824433731,-41551.8617556628
Patrick Mahomes,94,Ghosts of Madden - Present,Kansas City Chiefs,221000,90.0,71.0,86.0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8100.0,5041.0,100.0,256.0,7396.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221000.00000000006,189995.0006045529,-31004.999395447172
Corey Dillon,93,Legends,Cincinnati Bengals,146000,92.0,93.0,49.0,59.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464.0,8649.0,3481.0,961.0,7396.0,7569.0,0.0,59.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145999.99999999994,234853.23274345323,88853.23274345329
Charles Tillman,94,Legends,Chicago Bears,230000,91.0,44.0,24.0,45.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281.0,1936.0,2025.0,5329.0,8100.0,8464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,89.0,0.0,0.0,0.0,230000.0000000002,165607.6030765512,-64392.39692344901
Anthony Munoz,94,NFL 100,Cincinnati Bengals,295000,91.0,15.0,15.0,94.0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8281.0,225.0,8836.0,1225.0,5184.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.00000000006,157589.18179817268,-137410.81820182738
Elgton Jenkins,93,Ghosts of Madden - Future,Green Bay Packers,199000,94.0,10.0,10.0,90.0,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8836.0,100.0,8100.0,676.0,4225.0,5041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198999.9999999999,151592.71125390267,-47407.28874609724
Blake Martinez,93,Ultimate Kickoff,Green Bay Packers,205000,94.0,10.0,10.0,35.0,94.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8836.0,100.0,1225.0,8649.0,6889.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,96.0,0.0,0.0,0.0,0.0,0.0,205000.0,199449.39496882216,-5550.605031177838
Devin Hester,94,NFL 100,Chicago Bears,328000,89.0,93.0,45.0,29.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7921.0,8649.0,841.0,1600.0,9025.0,9025.0,0.0,0.0,0.0,0.0,94.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327999.99999999977,258697.11222026672,-69302.88777973305
Jonathan Ogden,94,NFL 100,Baltimore Ravens,304000,89.0,17.0,17.0,93.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7921.0,289.0,8649.0,676.0,3481.0,3600.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304000.0,138668.50577234186,-165331.49422765814
Josh Jacobs,93,Ghosts of Madden - Future,Oakland Raiders,147000,91.0,91.0,22.0,52.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281.0,8281.0,2704.0,576.0,7744.0,7569.0,0.0,52.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146999.9999999999,164024.7504236684,17024.750423668476
Fabian Moreau,93,Series Redux,Washington Redskins,194000,89.0,43.0,10.0,25.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,1849.0,625.0,5184.0,7744.0,8649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,88.0,0.0,0.0,0.0,193999.99999999997,128549.12803047693,-65450.87196952304
DeForest Buckner,93,Ultimate Kickoff,San Francisco 49ers,160000,91.0,10.0,10.0,36.0,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281.0,100.0,1296.0,7921.0,6889.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,91.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159999.9999999999,151298.5644557937,-8701.435544206208
Willie Brown,94,NFL 100,Oakland Raiders,288000,91.0,77.0,20.0,45.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281.0,5929.0,2025.0,4761.0,8100.0,8464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,93.0,0.0,0.0,0.0,288000.00000000023,195636.7108938303,-92363.28910616992
Bruce Matthews,94,NFL 100,Tennessee Titans,361000,93.0,24.0,12.0,92.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8649.0,576.0,8464.0,1089.0,5041.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360999.99999999977,177022.57856130291,-183977.42143869685
De'Vondre Campbell,93,Series Redux,Atlanta Falcons,152000,90.0,10.0,10.0,13.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8100.0,100.0,169.0,9216.0,7569.0,7396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151999.99999999997,170016.7625661099,18016.762566109915
Malcolm Jenkins,93,NFL Playoffs,Philadelphia Eagles,148000,96.0,25.0,10.0,25.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9216.0,625.0,625.0,5929.0,7744.0,7225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147999.9999999999,159764.81337362705,11764.813373627141
Donald Driver,93,Legends,Green Bay Packers,298000,92.0,87.0,13.0,47.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8464.0,7569.0,2209.0,784.0,7569.0,8100.0,0.0,0.0,0.0,0.0,90.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298000.00000000023,159986.51183831616,-138013.48816168407
Dave Casper,94,Legends,Oakland Raiders,217000,91.0,81.0,20.0,71.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8281.0,6561.0,5041.0,3025.0,7225.0,7225.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217000.00000000017,237912.7641929191,20912.764192918927
Dwight Stephenson,94,NFL 100,Miami Dolphins,281000,92.0,23.0,23.0,94.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464.0,529.0,8836.0,2025.0,5776.0,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280999.9999999998,177067.31400578143,-103932.6859942184
Logan Cooke,93,Football Outsiders,Jacksonville Jaguars,138000,80.0,10.0,27.0,11.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6400.0,100.0,121.0,529.0,2704.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,137999.99999999988,115995.65244809768,-22004.347551902203
Joe Staley,93,NFL Playoffs,San Francisco 49ers,161000,92.0,10.0,10.0,90.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8464.0,100.0,8100.0,225.0,5329.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160999.99999999997,131859.19134973557,-29140.8086502644
Kendall Fuller,93,Ultimate Kickoff,Kansas City Chiefs,168000,92.0,47.0,10.0,10.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464.0,2209.0,100.0,4900.0,7921.0,7921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,91.0,0.0,0.0,0.0,167999.99999999994,173036.5291394671,5036.529139467166
Ray Guy,94,NFL 100,Oakland Raiders,265000,88.0,33.0,39.0,19.0,18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7744.0,1089.0,361.0,1296.0,4225.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,264999.9999999999,276331.2644549104,11331.264454910532
Larry Allen,94,NFL 100,Dallas Cowboys,300000,89.0,15.0,15.0,91.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7921.0,225.0,8281.0,784.0,3844.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299999.9999999999,118603.45184605556,-181396.5481539443
LeVeon Bell,93,Most Feared,New York Jets,308000,87.0,90.0,14.0,61.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7569.0,8100.0,3721.0,2025.0,8649.0,7569.0,0.0,61.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308000.00000000006,164211.15419622042,-143788.84580377964
Randy Bullock,93,Football Outsiders,Cincinnati Bengals,140000,82.0,10.0,22.0,10.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6724.0,100.0,100.0,225.0,3969.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,139999.9999999999,144536.7685351451,4536.76853514518
Jordan Poyer,93,Ultimate Kickoff,Buffalo Bills,160000,91.0,20.0,10.0,25.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8281.0,400.0,625.0,6400.0,7569.0,7396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159999.9999999999,120172.16455291258,-39827.83544708733
Tony Gonzalez,94,NFL 100,Kansas City Chiefs,271000,91.0,75.0,22.0,57.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8281.0,5625.0,3249.0,2025.0,7569.0,7569.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271000.0,197812.47602402375,-73187.52397597625
Deion Sanders,94,NFL 100,Dallas Cowboys,370000,90.0,91.0,37.0,45.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100.0,8281.0,2025.0,3136.0,9025.0,9025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,94.0,0.0,0.0,0.0,370000.0000000001,236851.4484436353,-133148.5515563648
